2006	"AL"	"Red Deer"	"Bob Mills ** Conservative/Conservateur"	8	0	131	36695.68	30000	58250.95	83829.96	0	0	1	0	0	38375	75.75	74.8	33341	65.8	1	0	1	0	0	0	"Male"	0	"AL"	"1"	13	4	"No"	"No"	0	0	4139	29.974148	124063	9.213061	2.5	98.16473	1.3302677	0.12317293	0.3818361	96.89642	3.1035757	91.957726	8.042275	4.2	8.0160885	9.172759	14.649815	5.215092	0.8906765	0.16523863	29050	40927	74587	93768																		10.576834	3													0	0	0	1	1		1	84	84		"Bob Mills ** Conservative/Conservateur"	84	24
2008	"ON"	"Etobicoke Centre"	"Borys  Wrzesnewskyj"	358	0	9	2800	73700	72088.65	85583.94	0	0	0	0	0	24537	48.9	52.44			1	1	0	0	0	0	"Male"	0	"ON"	"8"	4	2	"No"	"No"	0	0	38	2930.2368	111349	19.447863	2.6	94.98774	1.1486425	1.3665668	2.4970489	89.19005	10.809952	55.49194	44.50806	6.4	6.232656	4.3332224	10.826321	11.414561	4.3736362	0.57476944	29375	48060	78297	117813																		20.518147														0	0	0	0	0	1		237	0		"Borys  Wrzesnewskyj"	237	25
2006	"ON"	"Etobicoke Centre/Etobicoke-Centre"	"Borys Wrzesnewskyj ** Liberal/LibÈral"	43	0	88	20490	35199	77983.0	79077	0	0	0	0	0	29509	52.44	58.28	10807	19.2	1	1	0	0	0	0	"Male"	0	"ON"	"8"	2	1	"No"	"No"	0	0	38	2930.2368	111349	19.447863	2.6	94.98774	1.1486425	1.3665668	2.4970489	89.19005	10.809952	55.49194	44.50806	6.4	6.232656	4.3332224	10.826321	11.414561	4.3736362	0.57476944	29375	48060	78297	117813																		22.606834														1	0	0	0	1	1	1	88	0		"Borys Wrzesnewskyj ** Liberal/LibÈral"	138	25
2008	"SK"	"Saskatoon--Humboldt"	"Brad  Trost"	61	0	95	25768	50000	57440.8	80987.4	0	0	0	0	0	18610	53.8	49.07		26.0	1	0	1	0	0	0	"Male"	0	"SK"	"11"	4	2	"No"	"No"	0	0	12229	6.137133	75051	12.158399	2.4	96.90421	2.438694	0.1896762	0.46741635	96.09835	3.901646	92.989365	7.010637	5.1	7.874645	6.162476	11.545483	9.393612	2.8713808	1.2191709	24848	35349	66849	82619																		19.011093	35													1	0	0	0	0	0		156	0		"Brad  Trost"	156	26
2006	"SK"	"Saskatoon--Humboldt"	"Brad Trost ** Conservative/Conservateur"	31	0	182	34135.75	25000	66714.73	75145.42	0	0	0	0	0	18285	49.07	26.75	7310	19.6	1	0	1	0	0	0	"Male"	0	"SK"	"11"	2	1	"No"	"No"	0	0	12229	6.137133	75051	12.158399	2.4	96.90421	2.438694	0.1896762	0.46741635	96.09835	3.901646	92.989365	7.010637	5.1	7.874645	6.162476	11.545483	9.393612	2.8713808	1.2191709	24848	35349	66849	82619																		34.48246														0	0	0	0	1			88	0		"Brad Trost ** Conservative/Conservateur"	111	26
2008	"ON"	"Algoma--Manitoulin--Kapuskasing"	"Brent  St. Denis"	43	0						0	1	1	1	1	10902	32.5	38.18			0	1	0	0	0	0	"Male"	0	"ON"	"8"	15	5	"No"	"No"	0	0	103264	0.75496787	77961	16.636524	2.3	69.074036	30.517162	0.25955486	0.14924404	98.994156	1.0058404	94.71906	5.2809353	10.5	4.8549914	12.640936	13.821013	3.8673184	0.6798271	0.04489424	22825	30603	58892	67349	"10/05/2006"	0.0	0	2200.0	7													35.1029		4	0	0	0	5	1	0	0					0	0	0	0	0	1		29	29		"Brent  St. Denis"	29	27
2006	"ON"	"Algoma--Manitoulin--Kapuskasing"	"Brent St. Denis ** Liberal/LibÈral"	59	0	22	7850	53430	52835.86	90627.97	0	0	0	0	0	14652	38.18	40.94	1408	3.7	1	1	0	0	0	0	"Male"	0	"ON"	"8"	13	4	"No"	"No"	0	0	103264	0.75496787	77961	16.636524	2.3	69.074036	30.517162	0.25955486	0.14924404	98.994156	1.0058404	94.71906	5.2809353	10.5	4.8549914	12.640936	13.821013	3.8673184	0.6798271	0.04489424	22825	30603	58892	67349																		33.254467														1	0	0	0	1	0		88	0		"Brent St. Denis ** Liberal/LibÈral"	129	27
2008	"ON"	"Windsor West"	"Brian  Masse"	430	0	83	15887.3	83867.5	74928.59	88186.07	0	0	0	0	0	20834	52.5	49.49			1	0	0	1	0	0	"Male"	0	"ON"	"8"	6	3	"No"	"No"	0	0	83	1472.5181	122219	13.308078	2.4	94.77479	2.1050014	1.048357	2.0718517	90.74749	9.252507	69.21194	30.788063	10.0	3.575549	7.8588433	14.96494	7.9161177	2.9864423	0.6995639	23940	33439	65439	77323																		27.010143														0	0	0	0	0	1		187	0		"Brian  Masse"	187	28
2008	"NB"	"Moncton--Riverview--Dieppe"	"Brian  Murphy"	342	0			78043.72	72636.73	82313.33	0	0	1	1	0	17492	38.5	47.71			1	1	0	0	0	0	"Male"	0	"NB"	"4"	2	1	"No"	"No"	0	0	200	446.67	89334	13.522287	2.3	61.360527	38.092525	0.46148586	0.08546035	98.39335	1.6066545	96.378716	3.6212814	6.0	4.0969844	7.511138	13.762957	9.128663	2.0205073	0.46454877	24619	31349	61021	71137																		46.873867														0	0	0	0	0	1		171	171	1	"Brian  Murphy"	171	29
2008	"AL"	"Westlock--St. Paul"	"Brian  Storseth"	22	0	106	35836.63	80000	64754.3	90419.42	0	0	0	0	0	27338	72.7	68.22		62.6	1	0	1	0	0	0	"Male"	0	"AL"	"1"	2	1	"No"	"No"	0	0	22778	5.0870137	115872	8.699254	2.7	97.835915	1.7686424	0.13905789	0.25638798	95.89779	4.1022077	90.36819	9.631815	3.6	10.390776	7.3270507	13.80834	8.345416	1.6095346	0.23733085	29366	44507	78264	102505																		15.639289	14													1	0	0	0	0	1		140	0		"Brian  Storseth"	140	30
2006	"SK"	"Prince Albert"	"Brian Fitzpatrick ** Conservative/Conservateur"	51	0	107	35125	52008.15	66602.05	75447	0	0	0	0	0	17271	54.44	47.28	9709	30.6	1	0	1	0	0	0	"Male"	0	"SK"	"11"	6	2	"No"	"No"	0	0	14872	4.7847633	71159	15.099987	2.5	97.27286	2.5620785	0.04306014	0.122003734	99.03114	0.9688532	96.570816	3.4291875	7.9	7.504321	9.780913	13.167695	5.1855702	0.71670485	0.09134474	22683	29650	55636	65933																		21.233812														0	0	0	0	1			88	0		"Brian Fitzpatrick ** Conservative/Conservateur"	227	31
2006	"AL"	"Fort McMurray--Athabasca"	"Brian Jean ** Conservative/Conservateur"	21	0	75	40867.43	30380	56273.59	92509.74	0	1	1	1	0	20400	64.66	60.3	15737	49.9	1	0	1	0	0	0	"Male"	0	"AL"	"1"	2	1	"No"	"No"	0	0	180320	0.55903393	100805	5.089033	2.8	96.694214	2.7929902	0.19914368	0.3136513	96.42999	3.570006	92.22038	7.779619	5.5	5.5751204	12.043054	12.390259	5.0295124	1.2400179	0.16368236	31629	47582	95890	108169	"10/19/2005"	580.0	2	1972.3	4	0.0	0	1000.0	1	0	0	0	0	0.0	0	310.0	1	13.5444565	8	0	0	5	19	36	0	0	33	0.0	0	0.0	0	0	0	0	0	1	1		55	55		"Brian Jean ** Conservative/Conservateur"	55	32
2006	"ON"	"Windsor West/Windsor-Ouest"	"Brian Masse ** N.D.P./N.P.D."	269	0	252	24706.67	84122.84	75383.84	81800.87	0	1	1	1	0	23608	49.49	45.97	11498	24.1	1	0	0	1	0	0	"Male"	0	"ON"	"8"	4	2	"No"	"No"	0	0	83	1472.5181	122219	13.308078	2.4	94.77479	2.1050014	1.048357	2.0718517	90.74749	9.252507	69.21194	30.788063	10.0	3.575549	7.8588433	14.96494	7.9161177	2.9864423	0.6995639	23940	33439	65439	77323	"02/09/2005"	800.0	2	2310.0	6	0.0	0	0.0	0	0	0	0	0	1000.0	1	9391.59	1	29.008108		48	0	6	49	58	0	9	99	0.0	0	0.0	0	0	0	0	0	1	1	1	25	25		"Brian Masse ** N.D.P./N.P.D."	25	33
2006	"MB"	"Portage--Lisgar"	"Brian Pallister ** Conservative/Conservateur"	333	0	119	26305	33780.81	45941.27	77533.91	0	0	0	0	0	25719	69.78	65.93	21520	58.4	1	0	1	0	0	0	"Male"	0	"MB"	"3"	6	2	"No"	"Yes"	0	1	14419	5.940287	85653	13.233628	2.7	93.99739	4.254563	0.05333017	1.6947144	96.40932	3.5906856	89.84584	10.154158	3.6	10.933651	14.803918	11.879327	3.7710297	0.67715085	0.09340011	22586	27754	55005	63694																		26.281256														0	0	0	0	1			88	0		"Brian Pallister ** Conservative/Conservateur"	91	34
