2006	"Karetak-Lindell, Nancy"	49	1	49.0
2006	"Kamp, Randy"	154	1	154.0
2006	"Kadis, Susan"	31	1	31.0
2006	"Julian, Peter"	51	1	51.0
2006	"Johnston, Dale"	108	0	108.0
2006	"Jennings, Marlene"	237	1	237.0
2006	"Jean, Brian"	55	1	55.0
2006	"Jaffer, Rahim"	99	1	99.0
2006	"Holland, Mark"	19	1	19.0
2006	"Hinton, Betty"	79	1	79.0
2006	"Hill, Jay"	52	1	52.0
2006	"Hiebert, Russ"	135	1	135.0
2006	"Hearn, Loyola"	88	1	88.0
2006	"Harrison, Jeremy"	15	1	15.0
2006	"Harris, Dick"	18	1	18.0
2006	"Harper, Stephen"	46	1	46.0
2006	"Hanger, Art"	163	1	163.0
2006	"Guimond, Michel"	44	1	44.0
2006	"Guergis, Helena"	160	1	160.0
2006	"Guay, Monique"	87	1	87.0
2006	"Grewal, Nina"	37	1	37.0
2006	"Grewal, Gurmant"	20	0	20.0
2006	"Gouk, Jim"	165	0	165.0
2006	"Goodyear, Gary"	170	1	170.0
2006	"Goldring, Peter"	127	1	127.0
2006	"Godin, Yvon"	81	1	81.0
2006	"Godbout, Marc"	196	1	196.0
2006	"Gauthier, Michel"	65	0	65.0
2006	"Gaudet, Roger"	3	1	3.0
2006	"Gallaway, Roger"	104	1	104.0
2006	"Gallant, Cheryl"	137	1	137.0
2006	"Gagnon, Sbastien"	142	1	142.0
2006	"Gagnon, Marcel"	59	0	59.0
2006	"Gagnon, Christiane"	166	1	166.0
2006	"Forseth, Paul"	189	1	189.0
2006	"Folco, Raymonde"	201	1	201.0
2006	"Fletcher, Steven"	214	1	214.0
2006	"Fitzpatrick, Brian"	227	1	227.0
2006	"Finley, Diane"	158	1	158.0
2006	"Faille, Meili"	47	1	47.0
2006	"Epp, Ken"	218	1	218.0
2006	"Duncan, John"	6	1	6.0
2006	"Duceppe, Gilles"	139	1	139.0
2006	"Doyle, Norman"	123	1	123.0
2006	"Dhalla, Ruby"	26	1	26.0
2006	"Devolin, Barry"	72	1	72.0
2006	"DeVillers, Paul"	236	0	236.0
2006	"Desrochers, Odina"	77	1	77.0
2006	"Desjarlais, Bev"	100	0	100.0
2006	"Deschamps, Johanne"	212	1	212.0
2006	"Demers, Nicole"	161	1	161.0
2006	"Day, Stockwell"	73	1	73.0
2006	"Davies, Libby"	174	1	174.0
2006	"DÕAmours, Jean-Claude"	57	1	57.0
2006	"Cuzner, Rodger"	10	1	10.0
2006	"Cummins, John"	228	1	228.0
2006	"Cullen, Nathan"	162	1	162.0
2006	"Crowder, Jean"	152	1	152.0
2006	"Crte, Paul"	41	1	41.0
2006	"Ct, Guy"	61	1	61.0
2006	"Comuzzi, Joe"	235	1	235.0
2006	"Comartin, Joe"	119	1	119.0
2006	"Coderre, Denis"	112	1	112.0
2006	"Cleary, Bernard"	48	1	48.0
2006	"Clavet, Roger"	12	1	12.0
2006	"Christopherson, David"	171	1	171.0
2006	"Chong, Michael"	168	1	168.0
2006	"Chatters, Dave"	67	0	67.0
2006	"Chamberlain, Brenda"	197	1	197.0
2006	"Catterall, Marlene"	221	0	221.0
2006	"Casson, Rick"	38	1	38.0
2006	"Casey, Bill"	120	1	120.0
2006	"Carrier, Robert"	113	1	113.0
2006	"Carrie, Colin"	7	1	7.0
2006	"Carr, Gary"	68	1	68.0
2006	"Cardin, Serge"	219	1	219.0
2006	"Cannis, John"	126	1	126.0
2006	"Brunelle, Paule"	14	1	14.0
2006	"Brown, Gord"	209	1	209.0
2006	"Brown, Bonnie"	182	1	182.0
2006	"Broadbent, Ed"	222	0	222.0
2006	"Breitkreuz, Gerry"	45	1	45.0
2006	"Bourgeois, Diane"	42	1	42.0
2006	"Boulianne, Marc"	89	1	89.0
2006	"Boudria, Don"	195	0	195.0
2006	"Bouchard, Robert"	169	1	169.0
2006	"Boshcoff, Ken"	167	1	167.0
2006	"Bonsant, France"	199	1	199.0
2006	"Bonin, Raymond"	2	1	2.0
2006	"Boivin, Franoise"	145	1	145.0
2006	"Boire, Alain"	153	0	153.0
2006	"Blais, Raynald"	102	1	102.0
2006	"Blaikie, Bill"	150	0	150.0
2006	"Bigras, Bernard"	92	1	92.0
2006	"Bezan, James"	109	1	109.0
2006	"Bevilacqua, Maurizio"	69	1	69.0
2006	"Benoit, Leon"	66	1	66.0
2006	"Bellavance, Andr"	93	1	93.0
2006	"Bell, Don"	121	1	121.0
2006	"Beaumier, Colleen"	230	1	230.0
2006	"Batters, Dave"	90	1	90.0
2006	"Bachand, Claude"	180	1	180.0
2006	"Augustine, Jean"	32	0	32.0
2006	"Asselin, Grard"	24	1	24.0
2006	"Angus, Charlie"	232	1	232.0
2006	"Andr, Guy"	183	1	183.0
2006	"Anderson, David (Victoria)"	202	0	202.0
2006	"Anderson, David (Cypress HillsÑGrasslands)"	23	1	23.0
2006	"Anders, Rob"	186	1	186.0
2006	"Ambrose, Rona"	95	1	95.0
2006	"Allison, Dean"	96	1	96.0
2006	"Ablonczy, Diane"	33	1	33.0
2006	"Abbott, Jim"	34	1	34.0
2008	"Zed, Paul"	188	1	0.0
2008	"Wrzesnewskyj, Borys"	237	1	0.0
2008	"Wilson, Blair"	109	1	0.0
2008	"Williams, John"	147	0	0.0
2008	"Wilfert, Bryon"	176	1	0.0
2008	"Watson, Jeff"	33	1	0.0
2008	"Wasylycia-Leis, Judy"	144	1	0.0
2008	"Warkentin, Chris"	62	1	0.0
2008	"Wappel, Tom"	19	0	0.0
2008	"Wallace, Mike"	27	1	0.0
2008	"Volpe, Joseph"	153	1	0.0
2008	"Vincent, Robert"	242	1	0.0
2008	"Vellacott, Maurice"	115	1	0.0
2008	"VanKesteren, Dave"	130	1	0.0
2008	"Valley, Roger"	135	1	0.0
2008	"Tweed, Merv"	183	1	0.0
2008	"Turner, Garth"	215	1	0.0
2008	"Trost, Bradley"	156	1	0.0
2008	"Tonks, Alan"	149	1	0.0
2008	"Tilson, David"	209	1	0.0
2008	"Thompson, Myron"	217	0	0.0
2008	"Thibault, Robert"	63	1	0.0
2008	"Thibault, Louise"	80	0	0.0
2008	"Temelkovski, Lui"	8	1	0.0
2008	"Telegdi, Andrew"	69	1	0.0
2008	"Szabo, Paul"	55	1	0.0
2008	"Sweet, David"	241	1	0.0
2008	"Stronach, Belinda"	200	0	0.0
2008	"Storseth, Brian"	140	1	0.0
2008	"Stoffer, Peter"	120	1	0.0
2008	"Steckle, Paul"	190	0	0.0
2008	"StDenis, Brent"	29	1	0.0
2008	"Stanton, Bruce"	9	1	0.0
2008	"StAmand, Lloyd"	122	1	0.0
2008	"St-Hilaire, Caroline"	112	0	0.0
2008	"St-Cyr, Thierry"	138	1	0.0
2008	"Sorenson, Kevin"	105	1	0.0
2008	"Smith, Joy"	36	1	0.0
2008	"Simms, Scott"	159	1	0.0
2008	"Simard, Raymond"	219	1	0.0
2008	"Silva, Mario"	61	1	0.0
2008	"Siksay, Bill"	186	1	0.0
2008	"Shipley, Bev"	163	1	0.0
2008	"Sgro, Judy"	71	1	0.0
2008	"Scott, Andy"	28	0	0.0
2008	"Schellenberger, Gary"	85	1	0.0
2008	"Scheer, Andrew"	50	1	0.0
2008	"Scarpaleggia, Francis"	53	1	0.0
2008	"Savoie, Denise"	26	1	0.0
2008	"Savage, Michael"	157	1	0.0
2008	"Sauvageau, Benot"	239	0	0.0
2008	"Russell, Todd"	15	1	0.0
2008	"Roy, Jean-Yves"	207	1	0.0
2008	"Rota, Anthony"	104	1	0.0
2008	"Rodriguez, Pablo"	3	1	0.0
2008	"Robillard, Lucienne"	196	0	0.0
2008	"Ritz, Gerry"	14	1	0.0
2008	"Richardson, Lee"	146	1	0.0
2008	"Reid, Scott"	201	1	0.0
2008	"Regan, Geoff"	12	1	0.0
2008	"Redman, Karen"	43	1	0.0
2008	"Ratansi, Yasmin"	151	1	0.0
2008	"Rajotte, James"	10	1	0.0
2008	"Proulx, Marcel"	174	1	0.0
2008	"Priddy, Penny"	106	0	0.0
2008	"Preston, Joe"	172	1	0.0
2008	"Plamondon, Louis"	164	1	0.0
2008	"Picard, Pauline"	68	0	0.0
2008	"Petit, Daniel"	121	1	0.0
2008	"Peterson, Jim"	76	0	0.0
2008	"Perron, Gilles-A"	95	0	0.0
2008	"Patry, Bernard"	177	1	0.0
2008	"Paquette, Pierre"	99	1	0.0
2008	"Pallister, Brian"	30	0	0.0
2008	"Pacetti, Massimo"	184	1	0.0
2008	"Owen, Stephen"	77	0	0.0
2008	"Ouellet, Christian"	221	1	0.0
2008	"Norlock, Rick"	162	1	0.0
2008	"Neville, Anita"	139	1	0.0
2008	"Nash, Peggy"	70	1	0.0
2008	"Nadeau, Richard"	5	1	0.0
2008	"Murphy, Shawn"	35	1	0.0
2008	"Murphy, Brian"	171	1	0.0
2008	"Mourani, Maria"	102	1	0.0
2008	"Minna, Maria"	31	1	0.0
2008	"Mills, Bob"	142	0	0.0
2008	"Miller, Larry"	225	1	0.0
2008	"Merrifield, Rob"	136	1	0.0
2008	"Merasty, Gary"	230	0	0.0
2008	"Mnard, Serge"	56	1	0.0
2008	"Mnard, Ral"	129	1	0.0
2008	"McTeague, Dan"	18	1	0.0
2008	"McKay, John"	13	1	0.0
2008	"McGuire, Joe"	204	0	0.0
2008	"McGuinty, David"	107	1	0.0
2008	"McDonough, Alexa"	160	0	0.0
2008	"McCallum, John"	194	1	0.0
2008	"Mayes, Colin"	224	1	0.0
2008	"Matthews, Bill"	166	0	0.0
2008	"Mathyssen, Irene"	154	1	0.0
2008	"Masse, Brian"	187	1	0.0
2008	"Martin, Tony"	227	1	0.0
2008	"Martin, Paul"	6	0	0.0
2008	"Martin, Pat"	123	1	0.0
2008	"Martin, Keith"	223	1	0.0
2008	"Marston, Wayne"	193	1	0.0
2008	"Marleau, Diane"	34	1	0.0
2008	"Mark, Inky"	23	1	0.0
2008	"Manning, Fabia"	255	1	0.0
2008	"Maloney, John"	131	1	0.0
2008	"Malo, Luc"	110	1	0.0
2008	"Malhi, Gurbax"	114	1	0.0
2008	"MacAulay, Lawrence"	236	1	0.0
2008	"Lussier, Marcel"	240	1	0.0
2008	"Lunney, James"	127	1	0.0
2008	"Loubier, Yvan"	97	0	0.0
2008	"Lvesque, Yvon"	203	1	0.0
2008	"Lessard, Yves"	126	1	0.0
2008	"Lemieux, Pierre"	65	1	0.0
2008	"Lemay, Marc"	96	1	0.0
2008	"Lee, Derek"	254	1	0.0
2008	"LeBlanc, Dominic"	229	1	0.0
2008	"Layton, Jack"	44	1	0.0
2008	"Lavalle, Carole"	113	1	0.0
2008	"Lauzon, Guy"	82	1	0.0
2008	"Lapierre, Jean"	86	0	0.0
2008	"Lalonde, Francine"	248	1	0.0
2008	"Lake, Mike"	58	1	0.0
2008	"Laframboise, Mario"	155	1	0.0
2008	"Laforest, Jean-Yves"	108	1	0.0
2008	"Kramp, Daryl"	178	1	0.0
2008	"Kotto, Maka"	222	0	0.0
2008	"Khan, Wajid"	181	1	0.0
2008	"Keeper, Tina"	150	1	0.0
2008	"Keddy, Gerald"	198	1	0.0
2008	"Karygiannis, Jim"	168	1	0.0
2008	"Karetak-Lindell, Nancy"	93	0	0.0
2008	"Kadis, Susan"	118	1	0.0
2008	"Julian, Peter"	152	1	0.0
2008	"Jennings, Marlene"	182	1	0.0
2008	"Jaffer, Rahim"	216	1	0.0
2008	"Ignatieff, Michael"	253	1	0.0
2008	"Hubbard, Charles"	244	1	0.0
2008	"Holland, Mark"	148	1	0.0
2008	"Hill, Jay"	132	1	0.0
2008	"Hawn, Laurie"	202	1	0.0
2008	"Harvey, Luc"	124	1	0.0
2008	"Harris, Richard"	252	1	0.0
2008	"Hanger, Art"	165	0	0.0
2008	"Guimond, Michel"	73	1	0.0
2008	"Guay, Monique"	125	1	0.0
2008	"Guarnieri, Albina"	246	1	0.0
2008	"Grewal, Nina"	167	1	0.0
2008	"Graham, Bill"	189	0	0.0
2008	"Goodyear, Gary"	205	1	0.0
2008	"Goodale, Ralph"	22	1	0.0
2008	"Goldring, Peter"	226	1	0.0
2008	"Godin, Yvon"	46	1	0.0
2008	"Godfrey, John"	74	0	0.0
2008	"Gauthier, Michel"	133	0	0.0
2008	"Gaudet, Roger"	83	1	0.0
2008	"Gallant, Cheryl"	37	1	0.0
2008	"Galipeau, Royal"	233	1	0.0
2008	"Gagnon, Christiane"	32	1	0.0
2008	"Fry, Hedy"	179	1	0.0
2008	"Freeman, Carole"	92	1	0.0
2008	"Fontana, Joe"	48	0	0.0
2008	"Folco, Raymonde"	143	1	0.0
2008	"Fitzpatrick, Brian"	11	0	0.0
2008	"Fast, Ed"	1	1	0.0
2008	"Faille, Meili"	191	1	0.0
2008	"Eyking, Mark"	21	1	0.0
2008	"Epp, Ken"	67	0	0.0
2008	"Easter, Wayne"	72	1	0.0
2008	"Dykstra, Rick"	137	1	0.0
2008	"Duceppe, Gilles"	141	1	0.0
2008	"Dryden, Ken"	81	1	0.0
2008	"Doyle, Norman"	42	0	0.0
2008	"Dosanjh, Ujjal"	212	1	0.0
2008	"Dion, Stphane"	64	1	0.0
2008	"Dhalla, Ruby"	100	1	0.0
2008	"Dhaliwal, Sukh"	220	1	0.0
2008	"Dewar, Paul"	199	1	0.0
2008	"Devolin, Barry"	210	1	0.0
2008	"Deschamps, Johanne"	24	1	0.0
2008	"Demers, Nicole"	39	1	0.0
2008	"DelMastro, Dean"	161	1	0.0
2008	"DeBellefeuille, Claude"	249	1	0.0
2008	"Davies, Libby"	243	1	0.0
2008	"Davidson, Patricia"	79	1	0.0
2008	"D'Amours, Jean-Claude"	250	1	0.0
2008	"Cuzner, Rodger"	206	1	0.0
2008	"Cummins, John"	91	1	0.0
2008	"Cullen, Roy"	245	0	0.0
2008	"Cullen, Nathan"	16	1	0.0
2008	"Crowder, Jean"	59	1	0.0
2008	"Crte, Paul"	47	1	0.0
2008	"Cotler, Irwin"	173	1	0.0
2008	"Comuzzi, Joe"	17	0	0.0
2008	"Comartin, Joe"	247	1	0.0
2008	"Coderre, Denis"	111	1	0.0
2008	"Christopherson, David"	238	1	0.0
2008	"Chow, Olivia"	158	1	0.0
2008	"Charlton, Chris"	232	1	0.0
2008	"Chan, Raymond"	119	1	0.0
2008	"Chamberlain, Brenda"	214	0	0.0
2008	"Casson, Rick"	4	1	0.0
2008	"Casey, Bill"	38	1	0.0
2008	"Carrier, Robert"	88	1	0.0
2008	"Cardin, Serge"	231	1	0.0
2008	"Cannis, John"	57	1	0.0
2008	"Cannan, Ron"	45	1	0.0
2008	"Calkins, Blaine"	145	1	0.0
2008	"Byrne, Gerry"	94	1	0.0
2008	"Brunelle, Paule"	134	1	0.0
2008	"Brown, Patrick"	128	1	0.0
2008	"Brown, Gord"	98	1	0.0
2008	"Brown, Bonnie"	234	1	0.0
2008	"Brison, Scott"	20	1	0.0
2008	"Breitkreuz, Garry"	211	1	0.0
2008	"Bourgeois, Diane"	60	1	0.0
2008	"Bouchard, Robert"	41	1	0.0
2008	"Boshcoff, Ken"	84	1	0.0
2008	"Bonsant, France"	103	1	0.0
2008	"Bonin, Raymond"	175	0	0.0
2008	"Blaney, Steven"	7	1	0.0
2008	"Blais, Raynald"	52	1	0.0
2008	"Black, Dawn"	117	1	0.0
2008	"Bigras, Bernard"	40	1	0.0
2008	"Bezan, James"	89	1	0.0
2008	"Bevington, Dennis"	218	1	0.0
2008	"Bevilacqua, Maurizio"	235	1	0.0
2008	"Benoit, Leon"	2	1	0.0
2008	"Bennett, Carolyn"	49	1	0.0
2008	"Bellavance, Andr"	101	1	0.0
2008	"Bell, Don"	90	1	0.0
2008	"Bell, Catherine"	25	1	0.0
2008	"Blanger, Mauril"	169	1	0.0
2008	"Beaumier, Colleen"	54	0	0.0
2008	"Batters, Dave"	87	0	0.0
2008	"Barnes, Sue"	78	1	0.0
2008	"Barbot, Vivian"	197	1	0.0
2008	"Bains, Navdeep"	170	1	0.0
2008	"Bagnell, Larry"	116	1	0.0
2008	"Bachand, Claude"	185	1	0.0
2008	"Atamanenko, Alex"	180	1	0.0
2008	"Asselin, Grard"	228	1	0.0
2008	"Arthur, Andr"	51	1	0.0
2008	"Angus, Charlie"	192	1	0.0
2008	"Andr, Guy"	75	1	0.0
2008	"Anders, Rob"	195	1	0.0
2008	"Allison, Dean"	66	1	0.0
2008	"Allen, Mike"	208	1	0.0
2008	"Alghabra, Omar"	251	1	0.0
2008	"Albrecht, Harold"	213	1	0.0
